time,indicador,prediction,superior,inferior
2022-12-14 11:45:05.717038,IPCA,6891.39696905821,7339.977984306764,6442.815953809656
2022-12-14 11:45:05.717038,IPCA,7249.393035339741,7721.2770528081055,6777.509017871376
2022-12-14 11:45:05.717038,IPCA,7057.754066111575,7517.163747278673,6598.3443849444775
2022-12-14 11:45:05.717038,IPCA,7068.122490184439,7528.207082145098,6608.03789822378
2022-12-14 11:45:05.717038,IPCA,7084.407530460007,7545.552162922321,6623.2628979976935
2022-12-14 11:45:05.717038,IPCA,7126.218143317812,7590.084349830805,6662.351936804819
2022-12-14 11:45:05.717038,IPCA,7030.276793006502,7487.8978987771925,6572.6556872358115
2022-12-14 11:45:05.717038,IPCA,7022.121321323181,7479.211563789384,6565.031078856979
2022-12-14 11:45:05.717038,IPCA,7312.993957763232,7789.017943728488,6836.9699717979765
2022-12-14 11:45:05.717038,IPCA,7354.993875688592,7833.751758120399,6876.235993256785
2022-12-14 11:45:05.717038,IPCA,7283.081328121481,7757.1582142703,6809.004441972663
2022-12-14 11:45:05.717038,IPCA,7231.38537143642,7702.097217835221,6760.67352503762
2022-12-14 11:45:05.717038,IPCA,7309.924804094792,7785.749009946564,6834.100598243021
2022-12-14 11:45:05.717038,IPCA,7222.682191836573,7692.827523034129,6752.5368606390175
2022-12-14 11:45:05.717038,IPCA,7379.583453762494,7859.941943146194,6899.2249643787945
2022-12-14 11:45:05.717038,IPCA,7474.59641620374,7961.139574870755,6988.053257536725
2022-12-14 11:45:05.717038,IPCA,7505.3963368775185,7993.944351707581,7016.848322047456
2022-12-14 11:45:05.717038,IPCA,7454.020864954958,7939.224701317668,6968.817028592247
2022-12-14 11:45:05.717038,IPCA,7599.421599267745,8094.089991120259,7104.7532074152305
2022-12-14 11:45:05.717038,IPCA,7583.415827477759,8077.042357224284,7089.789297731234
2022-12-14 11:45:05.717038,IPCA,7716.7403593621975,8219.045369558882,7214.435349165513
2022-12-14 11:45:05.717038,IPCA,7839.087454978038,8349.356392461234,7328.818517494842
